year,sequence,shortname,circuit_name,rider_name,team_name,bike_name,Status_Zavrsetka
1958,7,NAT,Monza,"Masetti, Umberto",?,MV Agusta,0
1958,7,NAT,Monza,"Dale, Dickie",?,BMW,0
1958,7,NAT,Monza,"Bandirola, Carlos",?,MV Agusta,0
1958,7,NAT,Monza,"Chadwick, Dave",?,Norton,0
1959,1,FRA,Clermont-Ferrand,"Surtees, John",?,MV Agusta,0
1959,1,FRA,Clermont-Ferrand,"Venturi, Remo",?,MV Agusta,0
1959,1,FRA,Clermont-Ferrand,"Hocking, Gary",?,Norton,0
1959,1,FRA,Clermont-Ferrand,"Dale, Dickie",?,BMW,0
1959,1,FRA,Clermont-Ferrand,"Shepherd, Terry",?,Norton,0
1959,1,FRA,Clermont-Ferrand,"Driver, Paddy",?,Norton,0
1959,2,TT,Isle of Man,"Surtees, John",?,MV Agusta,0
1959,2,TT,Isle of Man,"King, Alistair",?,Norton,0
1959,2,TT,Isle of Man,"Brown, Bob",?,Norton,0
1959,2,TT,Isle of Man,"Powell, D.T.",?,Matchless,0
1959,2,TT,Isle of Man,"Mcintyre, Bob",?,Norton,0
1959,2,TT,Isle of Man,"Driver, Paddy",?,Norton,0
1959,2,TT,Isle of Man,"Findlay, Jack",?,Norton,1
1959,3,WGER,Hockenheim,"Surtees, John",?,MV Agusta,0
1959,3,WGER,Hockenheim,"Venturi, Remo",?,MV Agusta,0
1959,3,WGER,Hockenheim,"Brown, Bob",?,Norton,0
1959,3,WGER,Hockenheim,"Kavanagh, Ken",?,Norton,0
1959,3,WGER,Hockenheim,"Hempleman, John",?,Norton,0
1959,3,WGER,Hockenheim,"Huber, A.",?,BMW,0
1959,4,NED,Assen,"Surtees, John",?,MV Agusta,0
1959,4,NED,Assen,"Brown, Bob",?,Norton,0
1959,4,NED,Assen,"Venturi, Remo",?,MV Agusta,0
1959,4,NED,Assen,"Dale, Dickie",?,BMW,0
1959,4,NED,Assen,"Redman, Jim",?,Norton,0
1959,4,NED,Assen,"Miles, Ron",?,Norton,0
1959,5,BEL,Spa-Francorchamps,"Surtees, John",?,MV Agusta,0
1959,5,BEL,Spa-Francorchamps,"Hocking, Gary",?,Norton,0
1959,5,BEL,Spa-Francorchamps,"Duke, Geoff",?,Norton,0
1959,5,BEL,Spa-Francorchamps,"Brown, Bob",?,Norton,0
1959,5,BEL,Spa-Francorchamps,"Venturi, Remo",?,MV Agusta,0
1959,5,BEL,Spa-Francorchamps,"Anderson, Bob",?,Norton,0
1959,6,ULST,Belfast,"Surtees, John",?,MV Agusta,0
1959,6,ULST,Belfast,"Mcintyre, Bob",?,Norton,0
1959,6,ULST,Belfast,"Duke, Geoff",?,Norton,0
1959,6,ULST,Belfast,"Shepherd, Terry",?,Norton,0
1959,6,ULST,Belfast,"Brown, Bob",?,Norton,0
1959,6,ULST,Belfast,"King, Alistair",?,Norton,0
1959,7,NAT,Monza,"Surtees, John",?,MV Agusta,0
1959,7,NAT,Monza,"Venturi, Remo",?,MV Agusta,0
1959,7,NAT,Monza,"Duke, Geoff",?,Norton,0
1959,7,NAT,Monza,"Brown, Bob",?,Norton,0
1959,7,NAT,Monza,"Hempleman, John",?,Norton,0
1959,7,NAT,Monza,"Driver, Paddy",?,Norton,0
1960,1,FRA,Clermont-Ferrand,"Surtees, John",?,MV Agusta,0
1960,1,FRA,Clermont-Ferrand,"Venturi, Remo",?,MV Agusta,0
1960,1,FRA,Clermont-Ferrand,"Brown, Bob",?,Norton,0
1960,1,FRA,Clermont-Ferrand,"Driver, Paddy",?,Norton,0
1960,1,FRA,Clermont-Ferrand,"Richter, Ladi",?,Norton,0
1960,1,FRA,Clermont-Ferrand,"Ito, Fumio",?,BMW,0
1960,2,TT,Isle of Man,"Surtees, John",?,MV Agusta,0
1960,2,TT,Isle of Man,"Hartle, John",?,MV Agusta,0
1960,2,TT,Isle of Man,"Hailwood, Mike",?,Norton,0
1960,2,TT,Isle of Man,"Phillis, Tom",?,Norton,0
1960,2,TT,Isle of Man,"Dale, Dickie",?,Norton,0
1960,2,TT,Isle of Man,"Brown, Bob",?,Norton,0
1960,3,NED,Assen,"Venturi, Remo",?,MV Agusta,0
1960,3,NED,Assen,"Brown, Bob",?,Norton,0
1960,3,NED,Assen,"Mendogni, Emilio",?,MV Agusta,0
1960,3,NED,Assen,"Driver, Paddy",?,Norton,0
1960,3,NED,Assen,"Hailwood, Mike",?,Norton,0
1960,3,NED,Assen,"Dale, Dickie",?,Norton,0
1960,3,NED,Assen,"Findlay, Jack",?,Norton,0
1960,4,BEL,Spa-Francorchamps,"Surtees, John",?,MV Agusta,0
1960,4,BEL,Spa-Francorchamps,"Venturi, Remo",?,MV Agusta,0
1960,4,BEL,Spa-Francorchamps,"Brown, Bob",?,Norton,0
1960,4,BEL,Spa-Francorchamps,"Hailwood, Mike",?,Norton,0
1960,4,BEL,Spa-Francorchamps,"Redman, Jim",?,Norton,0
1960,4,BEL,Spa-Francorchamps,"Mendogni, Emilio",?,MV Agusta,0
1960,5,WGER,Solitude,"Surtees, John",?,MV Agusta,0
1960,5,WGER,Solitude,"Venturi, Remo",?,MV Agusta,0
1960,5,WGER,Solitude,"Mendogni, Emilio",?,MV Agusta,0
1960,5,WGER,Solitude,"Dale, Dickie",?,Norton,0
1960,5,WGER,Solitude,"Hempleman, John",?,Norton,0
1960,5,WGER,Solitude,"Glaeser, Rudolf",?,Norton,0
1960,5,WGER,Solitude,"Findlay, Jack",?,Norton,0
1960,6,ULST,Belfast,"Hartle, John",?,Norton,0
1960,6,ULST,Belfast,"Surtees, John",?,MV Agusta,0
1960,6,ULST,Belfast,"Shepherd, Alan",?,Matchless,0
1960,6,ULST,Belfast,"Rensen, Ralph",?,Norton,0
1960,6,ULST,Belfast,"Redman, Jim",?,Norton,0
1960,6,ULST,Belfast,"Phillis, Tom",?,Norton,0
1960,6,ULST,Belfast,"Findlay, Jack",?,Norton,0
1960,7,NAT,Monza,"Surtees, John",?,MV Agusta,0
1960,7,NAT,Monza,"Mendogni, Emilio",?,MV Agusta,0
1960,7,NAT,Monza,"Hailwood, Mike",?,Norton,0
1960,7,NAT,Monza,"Driver, Paddy",?,Norton,0
1960,7,NAT,Monza,"Hartle, John",?,Norton,0
1960,7,NAT,Monza,"Redman, Jim",?,Norton,0
1960,7,NAT,Monza,"Findlay, Jack",?,Norton,0
1961,1,WGER,Hockenheim,"Hocking, Gary",?,MV Agusta,0
1961,1,WGER,Hockenheim,"Perris, Frank",?,Norton,0
1961,1,WGER,Hockenheim,"Jaeger, Hans Gunter",?,BMW,0
1961,1,WGER,Hockenheim,"Hailwood, Mike",?,Norton,0
1961,1,WGER,Hockenheim,"Hiller, Ernst",?,BMW,0
1961,1,WGER,Hockenheim,"Lothar, John",?,BMW,0
1961,2,FRA,Clermont-Ferrand,"Hocking, Gary",?,MV Agusta,0
1961,2,FRA,Clermont-Ferrand,"Hailwood, Mike",?,Norton,0
1961,2,FRA,Clermont-Ferrand,"Paba, Antonie",?,Norton,0
1961,2,FRA,Clermont-Ferrand,"Marsovszky, Gyula",?,Norton,0
1961,2,FRA,Clermont-Ferrand,"Messerli, Fritz",?,Matchless,0
1961,2,FRA,Clermont-Ferrand,"Föll, Roland",?,Matchless,0
1961,3,TT,Isle of Man,"Hailwood, Mike",?,Norton,0
1961,3,TT,Isle of Man,"Mcintyre, Bob",?,Norton,0
1961,3,TT,Isle of Man,"Phillis, Tom",?,Norton,0
1961,3,TT,Isle of Man,"King, Alistair",?,Norton,0
1961,3,TT,Isle of Man,"Langston, Ron",?,Matchless,0
1961,3,TT,Isle of Man,"Godfrey, Tony",?,Norton,0
1961,3,TT,Isle of Man,"Findlay, Jack",?,Norton,1
1961,4,NED,Assen,"Hocking, Gary",?,MV Agusta,0
1961,4,NED,Assen,"Hailwood, Mike",?,Norton,0
1961,4,NED,Assen,"Mcintyre, Bob",?,Norton,0
1961,4,NED,Assen,"Read, Phil",?,Norton,0
1961,4,NED,Assen,"Perris, Frank",?,Norton,0
1961,4,NED,Assen,"Miles, Ron",?,Norton,0
1961,4,NED,Assen,"Findlay, Jack",?,Norton,1
1961,5,BEL,Spa-Francorchamps,"Hocking, Gary",?,MV Agusta,0
1961,5,BEL,Spa-Francorchamps,"Hailwood, Mike",?,Norton,0
1961,5,BEL,Spa-Francorchamps,"Mcintyre, Bob",?,Norton,0
1961,5,BEL,Spa-Francorchamps,"Duff, Mike",?,Matchless,0
1961,5,BEL,Spa-Francorchamps,"Langston, Ron",?,Matchless,0
1961,5,BEL,Spa-Francorchamps,"Driver, Paddy",?,Norton,0
1961,5,BEL,Spa-Francorchamps,"Findlay, Jack",?,Norton,0
1961,6,EGER,Sachsenring,"Hocking, Gary",?,MV Agusta,0
1961,6,EGER,Sachsenring,"Hailwood, Mike",?,Norton,0
1961,6,EGER,Sachsenring,"Schneider, Bert",?,Norton,0
1961,6,EGER,Sachsenring,"Farnsworth, Trevor",?,Norton,0
1961,6,EGER,Sachsenring,"Findlay, Jack",?,Norton,0
1961,6,EGER,Sachsenring,"Resko, Anssi",?,Norton,0
1961,7,ULST,Belfast,"Hocking, Gary",?,MV Agusta,0
1961,7,ULST,Belfast,"Hailwood, Mike",?,Norton,0
1961,7,ULST,Belfast,"King, Alistair",?,Norton,0
1961,7,ULST,Belfast,"Langston, Ron",?,Matchless,0
1961,7,ULST,Belfast,"Chatterton, Peter",?,Norton,0
1961,7,ULST,Belfast,"Thorp, Tom",?,Norton,0
1961,7,ULST,Belfast,"Findlay, Jack",?,Norton,0
1961,8,NAT,Monza,"Hailwood, Mike",?,MV Agusta,0
1961,8,NAT,Monza,"King, Alistair",?,Norton,0
1961,8,NAT,Monza,"Driver, Paddy",?,Norton,0
1961,8,NAT,Monza,"Pagani, Alberto",?,Norton,0
1961,8,NAT,Monza,"Schneider, Bert",?,Norton,0
1961,8,NAT,Monza,"Findlay, Jack",?,Norton,0
1961,9,SWE,Kristianstad,"Hocking, Gary",?,MV Agusta,0
1961,9,SWE,Kristianstad,"Hailwood, Mike",?,MV Agusta,0
1961,9,SWE,Kristianstad,"Perris, Frank",?,Norton,0
1961,9,SWE,Kristianstad,"Schneider, Bert",?,Norton,0
1961,9,SWE,Kristianstad,"Duff, Mike",?,Matchless,0
1961,9,SWE,Kristianstad,"Pawson, Peter",?,Norton,0
1961,9,SWE,Kristianstad,"Findlay, Jack",?,Norton,1
1961,10,ARG,Oscar A. Galvez,"Kissling, Jorge",?,Matchless,0
1961,10,ARG,Oscar A. Galvez,"Salatino, Juan",?,Norton,0
1961,10,ARG,Oscar A. Galvez,"Perris, Frank",?,Norton,0
1961,10,ARG,Oscar A. Galvez,"Perkins, S.",?,Norton,0
1961,10,ARG,Oscar A. Galvez,"Salatino, Eduardo",?,Norton,0
1961,10,ARG,Oscar A. Galvez,"Costa, G.",?,Norton,0
1962,1,TT,Isle of Man,"Hocking, Gary",?,MV Agusta,0
1962,1,TT,Isle of Man,"Boyce, Ellis",?,Norton,0
1962,1,TT,Isle of Man,"Stevens, Fred",?,Norton,0
1962,1,TT,Isle of Man,"Schneider, Bert",?,Norton,0
1962,1,TT,Isle of Man,"Ingram, Richard",?,Norton,0
1962,1,TT,Isle of Man,"Setchell, Brian",?,Norton,0
1962,1,TT,Isle of Man,"Findlay, Jack",?,Norton,1
1962,2,NED,Assen,"Hailwood, Mike",?,MV Agusta,0
1962,2,NED,Assen,"Minter, Derek",?,Norton,0
1962,2,NED,Assen,"Read, Phil",?,Norton,0
1962,2,NED,Assen,"Shepherd, Alan",?,Matchless,0
1962,2,NED,Assen,"Schneider, Bert",?,Norton,0
1962,2,NED,Assen,"Godfrey, Tony",?,Norton,0
1962,2,NED,Assen,"Findlay, Jack",?,Norton,0
1962,3,BEL,Spa-Francorchamps,"Hailwood, Mike",?,MV Agusta,0
1962,3,BEL,Spa-Francorchamps,"Shepherd, Alan",?,Matchless,0
1962,3,BEL,Spa-Francorchamps,"Godfrey, Tony",?,Norton,0
1962,3,BEL,Spa-Francorchamps,"Driver, Paddy",?,Norton,0
1962,3,BEL,Spa-Francorchamps,"Findlay, Jack",?,Norton,0
1962,3,BEL,Spa-Francorchamps,"Stevens, Fred",?,Norton,0
1962,4,ULST,Belfast,"Hailwood, Mike",?,MV Agusta,0
1962,4,ULST,Belfast,"Shepherd, Alan",?,Matchless,0
1962,4,ULST,Belfast,"Read, Phil",?,Norton,0
1962,4,ULST,Belfast,"Langston, Ron",?,Norton,0
1962,4,ULST,Belfast,"Godfrey, Tony",?,Norton,0
1962,4,ULST,Belfast,"Spence, Ray",?,Norton,0
1962,4,ULST,Belfast,"Findlay, Jack",?,Norton,1
1962,5,EGER,Sachsenring,"Hailwood, Mike",?,MV Agusta,0
1962,5,EGER,Sachsenring,"Shepherd, Alan",?,Matchless,0
1962,5,EGER,Sachsenring,"Schneider, Bert",?,Norton,0
1962,5,EGER,Sachsenring,"Stastny, Franta",?,Jawa,0
1962,5,EGER,Sachsenring,"Driver, Paddy",?,Norton,0
1962,5,EGER,Sachsenring,"Föll, Roland",?,Matchless,0
1962,6,NAT,Monza,"Hailwood, Mike",?,MV Agusta,0
1962,6,NAT,Monza,"Venturi, Remo",?,MV Agusta,0
1962,6,NAT,Monza,"Grassetti, Silvio",?,Bianchi,0
1962,6,NAT,Monza,"Read, Phil",?,Norton,0
1962,6,NAT,Monza,"Driver, Paddy",?,Norton,0
1962,6,NAT,Monza,"Schneider, Bert",?,Norton,0
1962,6,NAT,Monza,"Findlay, Jack",?,Norton,1
1962,7,FIN,Tampere,"Shepherd, Alan",?,Matchless,0
1962,7,FIN,Tampere,"Gunnarsson, Sven",?,Norton,0
1962,7,FIN,Tampere,"Stastny, Franta",?,Jawa,0
1962,7,FIN,Tampere,"Resko, Anssi",?,Matchless,0
1962,7,FIN,Tampere,"Karlsson, H.",?,Norton,0
1962,7,FIN,Tampere,"Föll, Roland",?,Matchless,0
1962,8,ARG,Oscar A. Galvez,"Caldarella, Benedicto",?,Matchless,0
1962,8,ARG,Oscar A. Galvez,"Salatino, Juan",?,Norton,0
1962,8,ARG,Oscar A. Galvez,"Salatino, Eduardo",?,Norton,0
1962,8,ARG,Oscar A. Galvez,"Gamberini, Paolo",?,Matchless,0
1962,8,ARG,Oscar A. Galvez,"Pomesano, S.",?,Norton,0
1962,8,ARG,Oscar A. Galvez,"Soler, F.",?,Norton,0
1963,1,TT,Isle of Man,"Hailwood, Mike",?,MV Agusta,0
1963,1,TT,Isle of Man,"Hartle, John",?,Gilera,0
1963,1,TT,Isle of Man,"Read, Phil",?,Gilera,0
1963,1,TT,Isle of Man,"Duff, Mike",?,Matchless,0
1963,1,TT,Isle of Man,"Dunphy, Joe",?,Norton,0
1963,1,TT,Isle of Man,"Stevens, Fred",?,Norton,0
1963,1,TT,Isle of Man,"Findlay, Jack",?,Norton,1
1963,2,NED,Assen,"Hartle, John",?,Gilera,0
1963,2,NED,Assen,"Read, Phil",?,Gilera,0
1963,2,NED,Assen,"Shepherd, Alan",?,Maico,0
1963,2,NED,Assen,"Ahearn, Jack",?,Norton,0
1963,2,NED,Assen,"Stevens, Fred",?,Norton,0
1963,2,NED,Assen,"Gunnarsson, Sven",?,Norton,0
1963,3,BEL,Spa-Francorchamps,"Hailwood, Mike",?,MV Agusta,0
1963,3,BEL,Spa-Francorchamps,"Read, Phil",?,Gilera,0
1963,3,BEL,Spa-Francorchamps,"Shepherd, Alan",?,Matchless,0
1963,3,BEL,Spa-Francorchamps,"Stevens, Fred",?,Norton,0
1963,3,BEL,Spa-Francorchamps,"Ahearn, Jack",?,Norton,0
1963,3,BEL,Spa-Francorchamps,"Marsovszky, Gyula",?,Matchless,0
1963,3,BEL,Spa-Francorchamps,"Findlay, Jack",?,Matchless,0
1963,4,ULST,Belfast,"Hailwood, Mike",?,MV Agusta,0
1963,4,ULST,Belfast,"Hartle, John",?,Gilera,0
1963,4,ULST,Belfast,"Minter, Derek",?,Gilera,0
1963,4,ULST,Belfast,"Shepherd, Alan",?,Matchless,0
1963,4,ULST,Belfast,"Bryans, Ralph",?,Norton,0
1963,4,ULST,Belfast,"Duff, Mike",?,Matchless,0
1963,4,ULST,Belfast,"Findlay, Jack",?,Norton,1
1963,5,EGER,Sachsenring,"Hailwood, Mike",?,MV Agusta,0
1963,5,EGER,Sachsenring,"Minter, Derek",?,Gilera,0
1963,5,EGER,Sachsenring,"Shepherd, Alan",?,Matchless,0
1963,5,EGER,Sachsenring,"Duff, Mike",?,Matchless,0
1963,5,EGER,Sachsenring,"Findlay, Jack",?,Matchless,0
1963,5,EGER,Sachsenring,"Cottle, Vernon",?,Norton,0
1963,6,FIN,Tampere,"Hailwood, Mike",?,MV Agusta,0
1963,6,FIN,Tampere,"Shepherd, Alan",?,Matchless,0
1963,6,FIN,Tampere,"Duff, Mike",?,Matchless,0
1963,6,FIN,Tampere,"Stevens, Fred",?,Norton,0
1963,6,FIN,Tampere,"Mizen, Sid",?,Matchless,0
1963,6,FIN,Tampere,"Sevastyanov, Nikolaj",?,Ckb,0
1963,7,NAT,Monza,"Hailwood, Mike",?,MV Agusta,0
1963,7,NAT,Monza,"Findlay, Jack",?,Matchless,0
1963,7,NAT,Monza,"Stevens, Fred",?,Norton,0
1963,7,NAT,Monza,"Smith, William-A",?,Norton,0
1963,7,NAT,Monza,"Richter, Ladi",?,Norton,0
1963,7,NAT,Monza,"Loro, Vasco",?,Norton,0
1963,8,ARG,Oscar A. Galvez,"Hailwood, Mike",?,MV Agusta,0
1963,8,ARG,Oscar A. Galvez,"Kissling, Jorge",?,Norton,0
1963,8,ARG,Oscar A. Galvez,"Caldarella, Benedicto",?,Matchless,0
1963,8,ARG,Oscar A. Galvez,"Minguzzi, Victorio",?,Matchless,0
1963,8,ARG,Oscar A. Galvez,"Villavelran, F.",?,Norton,0
1963,8,ARG,Oscar A. Galvez,"Acosta, J.",?,Norton,0
1964,1,USA,Daytona,"Hailwood, Mike",?,MV Agusta,0
1964,1,USA,Daytona,"Read, Phil",?,Matchless,0
1964,1,USA,Daytona,"Hartle, John",?,Norton,0
1964,1,USA,Daytona,"Duff, Mike",?,Matchless,0
1964,1,USA,Daytona,"Driver, Paddy",?,Matchless,0
1964,1,USA,Daytona,"Parriott, Buddy",?,Norton,0
1964,1,USA,Daytona,"Findlay, Jack",?,Matchless,1
1964,2,TT,Isle of Man,"Hailwood, Mike",?,MV Agusta,0
1964,2,TT,Isle of Man,"Minter, Derek",?,Norton,0
1964,2,TT,Isle of Man,"Stevens, Fred",?,Matchless,0
1964,2,TT,Isle of Man,"Woodman, Derek",?,Matchless,0
1964,2,TT,Isle of Man,"Jenkins, Eriff",?,Norton,0
1964,2,TT,Isle of Man,"McCosh, W.",?,Matchless,0
1964,2,TT,Isle of Man,"Findlay, Jack",?,Matchless,0
1964,3,NED,Assen,"Hailwood, Mike",?,MV Agusta,0
1964,3,NED,Assen,"Venturi, Remo",?,Bianchi,0
1964,3,NED,Assen,"Driver, Paddy",?,Matchless,0
1964,3,NED,Assen,"Ahearn, Jack",?,Norton,0
1964,3,NED,Assen,"Stevens, Fred",?,Matchless,0
1964,3,NED,Assen,"Read, Phil",?,Matchless,0
1964,4,BEL,Spa-Francorchamps,"Hailwood, Mike",?,MV Agusta,0
1964,4,BEL,Spa-Francorchamps,"Read, Phil",?,Matchless,0
1964,4,BEL,Spa-Francorchamps,"Driver, Paddy",?,Matchless,0
1964,4,BEL,Spa-Francorchamps,"Ahearn, Jack",?,Norton,0
1964,4,BEL,Spa-Francorchamps,"Findlay, Jack",?,Matchless,0
1964,4,BEL,Spa-Francorchamps,"Woodman, Derek",?,Matchless,0
1964,5,WGER,Solitude,"Hailwood, Mike",?,MV Agusta,0
1964,5,WGER,Solitude,"Ahearn, Jack",?,Norton,0
1964,5,WGER,Solitude,"Read, Phil",?,Matchless,0
1964,5,WGER,Solitude,"Marsovszky, Gyula",?,Matchless,0
1964,5,WGER,Solitude,"Low, Morry",?,Norton,0
1964,5,WGER,Solitude,"Stevens, Fred",?,Matchless,0
1964,6,EGER,Sachsenring,"Hailwood, Mike",?,MV Agusta,0
1964,6,EGER,Sachsenring,"Duff, Mike",?,Matchless,0
1964,6,EGER,Sachsenring,"Driver, Paddy",?,Matchless,0
1964,6,EGER,Sachsenring,"Sevastyanov, Nikolaj",?,Ckeb,0
1964,6,EGER,Sachsenring,"Woodman, Derek",?,Matchless,0
1964,6,EGER,Sachsenring,"Ahearn, Jack",?,Norton,0
1964,6,EGER,Sachsenring,"Findlay, Jack",?,Matchless,0
1964,7,ULST,Belfast,"Read, Phil",?,Norton,0
1964,7,ULST,Belfast,"Creith, R.",?,Norton,0
1964,7,ULST,Belfast,"Ahearn, Jack",?,Norton,0
1964,7,ULST,Belfast,"Fitton, Rob",?,Norton,0
1964,7,ULST,Belfast,"Conn, Chris",?,Norton,0
1964,7,ULST,Belfast,"Stevens, Fred",?,Matchless,0
1964,8,FIN,Imatra,"Ahearn, Jack",?,Norton,0
1964,8,FIN,Imatra,"Duff, Mike",?,Matchless,0
1964,8,FIN,Imatra,"Marsovszky, Gyula",?,Matchless,0
1964,8,FIN,Imatra,"Sevastyanov, Nikolaj",?,Ckeb,0
1964,8,FIN,Imatra,"Driver, Paddy",?,Matchless,0
1964,8,FIN,Imatra,"Young, Lewis",?,Matchless,0
1964,8,FIN,Imatra,"Findlay, Jack",?,Matchless,0
1964,9,NAT,Monza,"Hailwood, Mike",?,MV Agusta,0
1964,9,NAT,Monza,"Caldarella, Benedicto",?,Gilera,0
1964,9,NAT,Monza,"Ahearn, Jack",?,Norton,0
1964,9,NAT,Monza,"Duff, Mike",?,Matchless,0
1964,9,NAT,Monza,"Findlay, Jack",?,Matchless,0
1964,9,NAT,Monza,"Scheimann, Walter",?,Norton,0
1965,1,USA,Daytona,"Hailwood, Mike",?,MV Agusta,0
1965,1,USA,Daytona,"Parriott, Buddy",?,Norton,0
1965,1,USA,Daytona,"Beaumont, Ray",?,Norton,0
1965,1,USA,Daytona,"King, Ken",?,Norton,0
1965,1,USA,Daytona,"Labelle, Ed",?,Norton,0
1965,1,USA,Daytona,"Loyd, D.",?,Norton,0
1965,2,WGER,Nurburgring,"Hailwood, Mike",?,MV Agusta,0
1965,2,WGER,Nurburgring,"Agostini, Giacomo",?,MV Agusta,0
1965,2,WGER,Nurburgring,"Scheimann, Walter",?,Norton,0
1965,2,WGER,Nurburgring,"Findlay, Jack",?,Matchless,0
1965,2,WGER,Nurburgring,"Lenz, Edy",?,Norton,0
1965,2,WGER,Nurburgring,"Nelson, Billie",?,Norton,0
1965,3,TT,Isle of Man,"Hailwood, Mike",?,MV Agusta,0
1965,3,TT,Isle of Man,"Dunphy, Joe",?,Norton,0
1965,3,TT,Isle of Man,"Duff, Mike",?,Matchless,0
1965,3,TT,Isle of Man,"Burne, Iean Noel",?,Norton,0
1965,3,TT,Isle of Man,"Griffiths, Selwyn",?,Matchless,0
1965,3,TT,Isle of Man,"McCosh, W.",?,Matchless,0
1965,3,TT,Isle of Man,"Findlay, Jack",?,Matchless,0
1965,3,TT,Isle of Man,"Agostini, Giacomo",?,MV Agusta,1
1965,4,NED,Assen,"Hailwood, Mike",?,MV Agusta,0
1965,4,NED,Assen,"Agostini, Giacomo",?,MV Agusta,0
1965,4,NED,Assen,"Driver, Paddy",?,Matchless,0
1965,4,NED,Assen,"Cooper, John",?,Norton,0
1965,4,NED,Assen,"Ahearn, Jack",?,Norton,0
1965,4,NED,Assen,"Shorey, Dan",?,Norton,0
1965,4,NED,Assen,"Findlay, Jack",?,Matchless,0
1965,5,BEL,Spa-Francorchamps,"Hailwood, Mike",?,MV Agusta,0
1965,5,BEL,Spa-Francorchamps,"Agostini, Giacomo",?,MV Agusta,0
1965,5,BEL,Spa-Francorchamps,"Minter, Derek",?,Norton,0
1965,5,BEL,Spa-Francorchamps,"Driver, Paddy",?,Matchless,0
1965,5,BEL,Spa-Francorchamps,"Stevens, Fred",?,Matchless,0
1965,5,BEL,Spa-Francorchamps,"Marsovszky, Gyula",?,Matchless,0
1965,5,BEL,Spa-Francorchamps,"Findlay, Jack",?,Matchless,0
1965,6,EGER,Sachsenring,"Hailwood, Mike",?,MV Agusta,0
1965,6,EGER,Sachsenring,"Agostini, Giacomo",?,MV Agusta,0
1965,6,EGER,Sachsenring,"Driver, Paddy",?,Matchless,0
1965,6,EGER,Sachsenring,"Ahearn, Jack",?,Norton,0
1965,6,EGER,Sachsenring,"Stevens, Fred",?,Matchless,0
1965,6,EGER,Sachsenring,"Burne, Iean Noel",?,Norton,0
1965,6,EGER,Sachsenring,"Findlay, Jack",?,Matchless,0
1965,7,TCH,Brno,"Hailwood, Mike",?,MV Agusta,0
1965,7,TCH,Brno,"Agostini, Giacomo",?,MV Agusta,0
1965,7,TCH,Brno,"Ahearn, Jack",?,Norton,0
1965,7,TCH,Brno,"Driver, Paddy",?,Matchless,0
1965,7,TCH,Brno,"Stevens, Fred",?,Matchless,0
1965,7,TCH,Brno,"Stastny, Franta",?,Jawa,0
1965,7,TCH,Brno,"Findlay, Jack",?,Matchless,0
1965,8,ULST,Belfast,"Creith, R.",?,Norton,0
1965,8,ULST,Belfast,"Driver, Paddy",?,Matchless,0
1965,8,ULST,Belfast,"Conn, Chris",?,Norton,0
1965,8,ULST,Belfast,"Findlay, Jack",?,Matchless,0
1965,8,ULST,Belfast,"Stevens, Fred",?,Matchless,0
1965,8,ULST,Belfast,"Fitton, Rob",?,Norton,0
1965,9,FIN,Imatra,"Agostini, Giacomo",?,MV Agusta,0
1965,9,FIN,Imatra,"Driver, Paddy",?,Matchless,0
1965,9,FIN,Imatra,"Stevens, Fred",?,Matchless,0
1965,9,FIN,Imatra,"Ryhanen, Jouko",?,Matchless,0
1965,9,FIN,Imatra,"Findlay, Jack",?,Matchless,0
1965,9,FIN,Imatra,"Young, Lewis",?,Matchless,0
1965,10,NAT,Monza,"Hailwood, Mike",?,MV Agusta,0
1965,10,NAT,Monza,"Agostini, Giacomo",?,MV Agusta,0
1965,10,NAT,Monza,"Stastny, Franta",?,Jawa,0
1965,10,NAT,Monza,"Stevens, Fred",?,Matchless,0
1965,10,NAT,Monza,"Mandolini, Giuseppe",?,Moto Guzzi,0
1965,10,NAT,Monza,"Marsovszky, Gyula",?,Matchless,0
1965,10,NAT,Monza,"Findlay, Jack",?,Matchless,0
1966,1,WGER,Hockenheim,"Redman, Jim",?,Honda,0
1966,1,WGER,Hockenheim,"Agostini, Giacomo",?,MV Agusta,0
1966,1,WGER,Hockenheim,"Marsovszky, Gyula",?,Matchless,0
1966,1,WGER,Hockenheim,"Graham, Stuart",?,Matchless,0
1966,1,WGER,Hockenheim,"Young, Lewis",?,Matchless,0
1966,1,WGER,Hockenheim,"Lenz, Edy",?,Matchless,0
1966,2,NED,Assen,"Redman, Jim",?,Honda,0
1966,2,NED,Assen,"Agostini, Giacomo",?,MV Agusta,0
1966,2,NED,Assen,"Stastny, Franta",?,Jawa-CZ,0
1966,2,NED,Assen,"Cooper, John",?,Norton,0
1966,2,NED,Assen,"Graham, Stuart",?,Matchless,0
1966,2,NED,Assen,"Findlay, Jack",?,Matchless,0
1966,2,NED,Assen,"Hailwood, Mike",?,Honda,1
1966,3,BEL,Spa-Francorchamps,"Agostini, Giacomo",?,MV Agusta,0
1966,3,BEL,Spa-Francorchamps,"Graham, Stuart",?,Matchless,0
1966,3,BEL,Spa-Francorchamps,"Ahearn, Jack",?,Norton,0
1966,3,BEL,Spa-Francorchamps,"Marsovszky, Gyula",?,Matchless,0
1966,3,BEL,Spa-Francorchamps,"Mawby, Jeff",?,Norton,0
1966,3,BEL,Spa-Francorchamps,"Chandler, Ron",?,Matchless,0
