result_id,pos.,no,rider,Team,gap 1st / prev.,time,session,class,event,year,event_id
231,14,87,G. Riu Male,BOE SKX,+1.306 / +0.097,01:51.128,Q1,Moto3,ARG,2022,2
232,15,70,J. Whatley,VisionTrack Racing Team,+3.286 / +1.980,01:53.108,Q1,Moto3,ARG,2022,2
233,1,11,S. Garcia,Solunion GASGAS Aspar Team,,01:48.429,Q2,Moto3,ARG,2022,2
234,2,71,A. Sasaki,Sterilgarda Husqvarna Max,+0.171 / +0.171,01:48.600,Q2,Moto3,ARG,2022,2
235,3,28,I. Guevara,Solunion GASGAS Aspar Team,+0.195 / +0.024,01:48.624,Q2,Moto3,ARG,2022,2
236,4,54,R. Rossi,SIC58 Squadra Corse,+0.297 / +0.102,01:48.726,Q2,Moto3,ARG,2022,2
237,5,66,J. Kelso,CIP Green Power,+0.306 / +0.009,01:48.735,Q2,Moto3,ARG,2022,2
238,6,96,D. Holgado,Red Bull KTM Ajo,+0.436 / +0.130,01:48.865,Q2,Moto3,ARG,2022,2
239,7,43,X. Artigas,CFMOTO Racing PruestelGP,+0.514 / +0.078,01:48.943,Q2,Moto3,ARG,2022,2
240,8,16,A. Migno,Rivacold Snipers Team,+0.524 / +0.010,01:48.953,Q2,Moto3,ARG,2022,2
241,9,24,T. Suzuki,Leopard Racing,+0.621 / +0.097,01:49.050,Q2,Moto3,ARG,2022,2
242,10,10,D. Moreira,MT Helmets - MSI,+0.632 / +0.011,01:49.061,Q2,Moto3,ARG,2022,2
243,11,7,D. Foggia,Leopard Racing,+0.699 / +0.067,01:49.128,Q2,Moto3,ARG,2022,2
244,12,5,J. Masia,Red Bull KTM Ajo,+0.757 / +0.058,01:49.186,Q2,Moto3,ARG,2022,2
245,13,27,K. Toba,CIP Green Power,+0.947 / +0.190,01:49.376,Q2,Moto3,ARG,2022,2
246,14,6,R. Yamanaka,MT Helmets - MSI,+0.971 / +0.024,01:49.400,Q2,Moto3,ARG,2022,2
247,15,48,I. Ortola,Angeluss MTA Team,+1.006 / +0.035,01:49.435,Q2,Moto3,ARG,2022,2
248,16,53,D. Öncü,Red Bull KTM Tech3,+1.102 / +0.096,01:49.531,Q2,Moto3,ARG,2022,2
249,17,82,S. Nepa,Angeluss MTA Team,+1.112 / +0.010,01:49.541,Q2,Moto3,ARG,2022,2
250,18,99,C. Tatay,CFMOTO Racing PruestelGP,+1.295 / +0.183,01:49.724,Q2,Moto3,ARG,2022,2
251,1,44,P. Espargaro,Repsol Honda Team,,01:38.501,Q1,MotoGP,ARG,2022,2
252,2,30,T. Nakagami,LCR Honda IDEMITSU,+0.022 / +0.022,01:38.523,Q1,MotoGP,ARG,2022,2
253,3,23,E. Bastianini,Gresini Racing MotoGP,+0.065 / +0.043,01:38.566,Q1,MotoGP,ARG,2022,2
254,4,63,F. Bagnaia,Ducati Lenovo Team,+0.109 / +0.044,01:38.610,Q1,MotoGP,ARG,2022,2
255,5,21,F. Morbidelli,Monster Energy Yamaha MotoGP,+0.304 / +0.195,01:38.805,Q1,MotoGP,ARG,2022,2
256,6,88,M. Oliveira,Red Bull KTM Factory Racing,+0.370 / +0.066,01:38.871,Q1,MotoGP,ARG,2022,2
257,7,72,M. Bezzecchi,Mooney VR46 Racing Team,+0.376 / +0.006,01:38.877,Q1,MotoGP,ARG,2022,2
258,8,4,A. Dovizioso,WithU Yamaha RNF MotoGP Team,+0.437 / +0.061,01:38.938,Q1,MotoGP,ARG,2022,2
259,9,73,A. Marquez,LCR Honda CASTROL,+0.594 / +0.157,01:39.095,Q1,MotoGP,ARG,2022,2
260,10,49,F. Di Giannantonio,Gresini Racing MotoGP,+0.625 / +0.031,01:39.126,Q1,MotoGP,ARG,2022,2
261,11,25,R. Fernandez,Tech3 KTM Factory Racing,+0.652 / +0.027,01:39.153,Q1,MotoGP,ARG,2022,2
262,12,87,R. Gardner,Tech3 KTM Factory Racing,+0.658 / +0.006,01:39.159,Q1,MotoGP,ARG,2022,2
263,13,40,D. Binder,WithU Yamaha RNF MotoGP Team,+0.879 / +0.221,01:39.380,Q1,MotoGP,ARG,2022,2
264,14,6,S. Bradl,Repsol Honda Team,+0.986 / +0.107,01:39.487,Q1,MotoGP,ARG,2022,2
265,1,41,A. Espargaro,Aprilia Racing,,01:37.688,Q2,MotoGP,ARG,2022,2
266,2,89,J. Martin,Pramac Racing,+0.151 / +0.151,01:37.839,Q2,MotoGP,ARG,2022,2
267,3,10,L. Marini,Mooney VR46 Racing Team,+0.431 / +0.280,01:38.119,Q2,MotoGP,ARG,2022,2
268,4,44,P. Espargaro,Repsol Honda Team,+0.477 / +0.046,01:38.165,Q2,MotoGP,ARG,2022,2
269,5,12,M. Viñales,Aprilia Racing,+0.508 / +0.031,01:38.196,Q2,MotoGP,ARG,2022,2
270,6,20,F. Quartararo,Monster Energy Yamaha MotoGP,+0.593 / +0.085,01:38.281,Q2,MotoGP,ARG,2022,2
271,7,42,A. Rins,Team SUZUKI ECSTAR,+0.767 / +0.174,01:38.455,Q2,MotoGP,ARG,2022,2
272,8,36,J. Mir,Team SUZUKI ECSTAR,+0.828 / +0.061,01:38.516,Q2,MotoGP,ARG,2022,2
273,9,5,J. Zarco,Pramac Racing,+0.849 / +0.021,01:38.537,Q2,MotoGP,ARG,2022,2
274,10,30,T. Nakagami,LCR Honda IDEMITSU,+0.888 / +0.039,01:38.576,Q2,MotoGP,ARG,2022,2
275,11,43,J. Miller,Ducati Lenovo Team,+0.896 / +0.008,01:38.584,Q2,MotoGP,ARG,2022,2
276,12,33,B. Binder,Red Bull KTM Factory Racing,+1.244 / +0.348,01:38.932,Q2,MotoGP,ARG,2022,2
277,1,64,B. Bendsneyder,Pertamina Mandalika SAG Team,,02:09.791,Q1,Moto2,AME,2022,3
278,2,13,C. Vietti,Mooney VR46 Racing Team,+0.016 / +0.016,02:09.807,Q1,Moto2,AME,2022,3
279,3,42,M. Ramirez,MV Agusta Forward Racing,+0.363 / +0.347,02:10.154,Q1,Moto2,AME,2022,3
280,4,52,J. Alcoba,Liqui Moly Intact GP,+0.366 / +0.003,02:10.157,Q1,Moto2,AME,2022,3
281,5,12,F. Salac,Gresini Racing Moto2,+0.418 / +0.052,02:10.209,Q1,Moto2,AME,2022,3
282,6,7,B. Baltus,RW Racing GP,+0.680 / +0.262,02:10.471,Q1,Moto2,AME,2022,3
283,7,5,R. Fenati,MB Conveyors Speed Up,+0.808 / +0.128,02:10.599,Q1,Moto2,AME,2022,3
284,8,84,Z. Van Den Goorbergh,RW Racing GP,+0.828 / +0.020,02:10.619,Q1,Moto2,AME,2022,3
285,9,18,M. Gonzalez,Yamaha VR46 Master Camp Team,+1.287 / +0.459,02:11.078,Q1,Moto2,AME,2022,3
286,10,2,G. Rodrigo,Pertamina Mandalika SAG Team,+1.322 / +0.035,02:11.113,Q1,Moto2,AME,2022,3
287,11,19,L. Dalla Porta,Italtrans Racing Team,+1.497 / +0.175,02:11.288,Q1,Moto2,AME,2022,3
288,12,61,A. Zaccone,Gresini Racing Moto2,+1.695 / +0.198,02:11.486,Q1,Moto2,AME,2022,3
289,13,28,N. Antonelli,Mooney VR46 Racing Team,+3.500 / +1.805,02:13.291,Q1,Moto2,AME,2022,3
290,14,4,S. Kelly,American Racing,+3.771 / +0.271,02:13.562,Q1,Moto2,AME,2022,3
291,15,24,S. Corsi,MV Agusta Forward Racing,+7.247 / +3.476,02:17.038,Q1,Moto2,AME,2022,3
292,1,6,C. Beaubier,American Racing,,02:08.751,Q2,Moto2,AME,2022,3
293,2,13,C. Vietti,Mooney VR46 Racing Team,+0.340 / +0.340,02:09.091,Q2,Moto2,AME,2022,3
294,3,40,A. Canet,Flexbox HP40,+0.532 / +0.192,02:09.283,Q2,Moto2,AME,2022,3
295,4,14,T. Arbolino,Elf Marc VDS Racing Team,+0.578 / +0.046,02:09.329,Q2,Moto2,AME,2022,3
296,5,75,A. Arenas,Shimoko GASGAS Aspar Team,+0.607 / +0.029,02:09.358,Q2,Moto2,AME,2022,3
297,6,96,J. Dixon,Shimoko GASGAS Aspar Team,+0.683 / +0.076,02:09.434,Q2,Moto2,AME,2022,3
298,7,9,J. Navarro,Flexbox HP40,+0.711 / +0.028,02:09.462,Q2,Moto2,AME,2022,3
299,8,54,F. Aldeguer ,MB Conveyors Speed Up,+0.863 / +0.152,02:09.614,Q2,Moto2,AME,2022,3
300,9,22,S. Lowes,Elf Marc VDS Racing Team,+1.149 / +0.286,02:09.900,Q2,Moto2,AME,2022,3
301,10,51,P. Acosta,Red Bull KTM Ajo,+1.174 / +0.025,02:09.925,Q2,Moto2,AME,2022,3
302,11,79,A. Ogura,IDEMITSU Honda Team Asia,+1.252 / +0.078,02:10.003,Q2,Moto2,AME,2022,3
303,12,64,B. Bendsneyder,Pertamina Mandalika SAG Team,+1.269 / +0.017,02:10.020,Q2,Moto2,AME,2022,3
304,13,23,M. Schrotter,Liqui Moly Intact GP,+1.318 / +0.049,02:10.069,Q2,Moto2,AME,2022,3
305,14,42,M. Ramirez,MV Agusta Forward Racing,+1.376 / +0.058,02:10.127,Q2,Moto2,AME,2022,3
306,15,52,J. Alcoba,Liqui Moly Intact GP,+1.401 / +0.025,02:10.152,Q2,Moto2,AME,2022,3
307,16,16,J. Roberts,Italtrans Racing Team,+1.574 / +0.173,02:10.325,Q2,Moto2,AME,2022,3
308,17,35,S. Chantra,IDEMITSU Honda Team Asia,+1.956 / +0.382,02:10.707,Q2,Moto2,AME,2022,3
309,18,37,A. Fernandez,Red Bull KTM Ajo,,,Q2,Moto2,AME,2022,3
310,1,43,X. Artigas,CFMOTO Racing PruestelGP,,02:16.719,Q1,Moto3,AME,2022,3
311,2,19,S. Ogden,VisionTrack Racing Team,+0.152 / +0.152,02:16.871,Q1,Moto3,AME,2022,3
312,3,82,S. Nepa,Angeluss MTA Team,+0.335 / +0.183,02:17.054,Q1,Moto3,AME,2022,3
313,4,23,E. Bartolini,QJMotor Avintia Racing Team,+0.871 / +0.536,02:17.590,Q1,Moto3,AME,2022,3
314,5,31,A. Fernandez,Red Bull KTM Tech3,+0.940 / +0.069,02:17.659,Q1,Moto3,AME,2022,3
315,6,18,M. Bertelle,QJMotor Avintia Racing Team,+0.953 / +0.013,02:17.672,Q1,Moto3,AME,2022,3
316,7,6,R. Yamanaka,MT Helmets - MSI,+1.158 / +0.205,02:17.877,Q1,Moto3,AME,2022,3
317,8,48,I. Ortola,Angeluss MTA Team,+1.286 / +0.128,02:18.005,Q1,Moto3,AME,2022,3
318,9,87,G. Riu Male,BOE SKX,+1.626 / +0.340,02:18.345,Q1,Moto3,AME,2022,3
319,10,38,D. Salvador ,Sterilgarda Husqvarna Max,+1.688 / +0.062,02:18.407,Q1,Moto3,AME,2022,3
320,11,72,T. Furusato,Honda Team Asia,+1.762 / +0.074,02:18.481,Q1,Moto3,AME,2022,3
321,12,22,A. Carrasco,BOE SKX,+2.980 / +1.218,02:19.699,Q1,Moto3,AME,2022,3
322,13,70,J. Whatley,VisionTrack Racing Team,+3.216 / +0.236,02:19.935,Q1,Moto3,AME,2022,3
323,14,20,L. Fellon,SIC58 Squadra Corse,,,Q1,Moto3,AME,2022,3
324,15,64,M. Suryo Aji,Honda Team Asia,+0.000 / +0.000,,Q1,Moto3,AME,2022,3
325,1,16,A. Migno,Rivacold Snipers Team,,02:15.814,Q2,Moto3,AME,2022,3
326,2,7,D. Foggia,Leopard Racing,+0.067 / +0.067,02:15.881,Q2,Moto3,AME,2022,3
327,3,43,X. Artigas,CFMOTO Racing PruestelGP,+0.252 / +0.185,02:16.066,Q2,Moto3,AME,2022,3
328,4,53,D. Öncü,Red Bull KTM Tech3,+0.516 / +0.264,02:16.330,Q2,Moto3,AME,2022,3
329,5,5,J. Masia,Red Bull KTM Ajo,+0.595 / +0.079,02:16.409,Q2,Moto3,AME,2022,3
330,6,10,D. Moreira,MT Helmets - MSI,+0.602 / +0.007,02:16.416,Q2,Moto3,AME,2022,3
331,7,96,D. Holgado,Red Bull KTM Ajo,+0.737 / +0.135,02:16.551,Q2,Moto3,AME,2022,3
332,8,27,K. Toba,CIP Green Power,+0.768 / +0.031,02:16.582,Q2,Moto3,AME,2022,3
333,9,71,A. Sasaki,Sterilgarda Husqvarna Max,+0.790 / +0.022,02:16.604,Q2,Moto3,AME,2022,3
334,10,28,I. Guevara,Gaviota GASGAS Aspar Team,+0.795 / +0.005,02:16.609,Q2,Moto3,AME,2022,3
335,11,82,S. Nepa,Angeluss MTA Team,+0.913 / +0.118,02:16.727,Q2,Moto3,AME,2022,3
336,12,19,S. Ogden,VisionTrack Racing Team,+1.042 / +0.129,02:16.856,Q2,Moto3,AME,2022,3
337,13,23,E. Bartolini,QJMotor Avintia Racing Team,+1.093 / +0.051,02:16.907,Q2,Moto3,AME,2022,3
338,14,99,C. Tatay,CFMOTO Racing PruestelGP,+1.132 / +0.039,02:16.946,Q2,Moto3,AME,2022,3
339,15,11,S. Garcia,Gaviota GASGAS Aspar Team,+1.300 / +0.168,02:17.114,Q2,Moto3,AME,2022,3
340,16,24,T. Suzuki,Leopard Racing,+1.701 / +0.401,02:17.515,Q2,Moto3,AME,2022,3
341,17,54,R. Rossi,SIC58 Squadra Corse,+1.837 / +0.136,02:17.651,Q2,Moto3,AME,2022,3
342,18,66,J. Kelso,CIP Green Power,+1.957 / +0.120,02:17.771,Q2,Moto3,AME,2022,3
343,1,89,J. Martin,Pramac Racing,,02:02.487,Q1,MotoGP,AME,2022,3
344,2,42,A. Rins,Team SUZUKI ECSTAR,+0.236 / +0.236,02:02.723,Q1,MotoGP,AME,2022,3
345,3,41,A. Espargaro,Aprilia Racing,+0.435 / +0.199,02:02.922,Q1,MotoGP,AME,2022,3
346,4,12,M. Viñales,Aprilia Racing,+0.634 / +0.199,02:03.121,Q1,MotoGP,AME,2022,3
347,5,4,A. Dovizioso,WithU Yamaha RNF MotoGP Team,+0.646 / +0.012,02:03.133,Q1,MotoGP,AME,2022,3
348,6,72,M. Bezzecchi,Mooney VR46 Racing Team,+0.841 / +0.195,02:03.328,Q1,MotoGP,AME,2022,3
349,7,33,B. Binder,Red Bull KTM Factory Racing,+0.980 / +0.139,02:03.467,Q1,MotoGP,AME,2022,3
350,8,49,F. Di Giannantonio,Gresini Racing MotoGP,+1.089 / +0.109,02:03.576,Q1,MotoGP,AME,2022,3
351,9,21,F. Morbidelli,Monster Energy Yamaha MotoGP,+1.092 / +0.003,02:03.579,Q1,MotoGP,AME,2022,3
352,10,88,M. Oliveira,Red Bull KTM Factory Racing,+1.496 / +0.404,02:03.983,Q1,MotoGP,AME,2022,3
353,11,25,R. Fernandez,Tech3 KTM Factory Racing,+1.653 / +0.157,02:04.140,Q1,MotoGP,AME,2022,3
354,12,87,R. Gardner,Tech3 KTM Factory Racing,+1.698 / +0.045,02:04.185,Q1,MotoGP,AME,2022,3
355,13,73,A. Marquez,LCR Honda CASTROL,+1.742 / +0.044,02:04.229,Q1,MotoGP,AME,2022,3
356,14,40,D. Binder,WithU Yamaha RNF MotoGP Team,+2.159 / +0.417,02:04.646,Q1,MotoGP,AME,2022,3
357,1,89,J. Martin,Pramac Racing,,02:02.039,Q2,MotoGP,AME,2022,3
358,2,43,J. Miller,Ducati Lenovo Team,+0.003 / +0.003,02:02.042,Q2,MotoGP,AME,2022,3
359,3,63,F. Bagnaia,Ducati Lenovo Team,+0.128 / +0.125,02:02.167,Q2,MotoGP,AME,2022,3
360,4,5,J. Zarco,Pramac Racing,+0.531 / +0.403,02:02.570,Q2,MotoGP,AME,2022,3
361,5,23,E. Bastianini,Gresini Racing MotoGP,+0.539 / +0.008,02:02.578,Q2,MotoGP,AME,2022,3
362,6,20,F. Quartararo,Monster Energy Yamaha MotoGP,+0.595 / +0.056,02:02.634,Q2,MotoGP,AME,2022,3
363,7,42,A. Rins,Team SUZUKI ECSTAR,+0.655 / +0.060,02:02.694,Q2,MotoGP,AME,2022,3
364,8,36,J. Mir,Team SUZUKI ECSTAR,+0.908 / +0.253,02:02.947,Q2,MotoGP,AME,2022,3
365,9,93,M. Marquez,Repsol Honda Team,+0.999 / +0.091,02:03.038,Q2,MotoGP,AME,2022,3
366,10,30,T. Nakagami,LCR Honda IDEMITSU,+1.015 / +0.016,02:03.054,Q2,MotoGP,AME,2022,3
367,11,10,L. Marini,Mooney VR46 Racing Team,+1.020 / +0.005,02:03.059,Q2,MotoGP,AME,2022,3
368,12,44,P. Espargaro,Repsol Honda Team,+1.057 / +0.037,02:03.096,Q2,MotoGP,AME,2022,3
369,1,42,M. Ramirez,MV Agusta Forward Racing,,01:45.533,Q1,Moto2,POR,2022,4
370,2,14,T. Arbolino,Elf Marc VDS Racing Team,+0.033 / +0.033,01:45.566,Q1,Moto2,POR,2022,4
371,3,9,J. Navarro,Flexbox HP40,+0.543 / +0.510,01:46.076,Q1,Moto2,POR,2022,4
372,4,84,Z. Van Den Goorbergh,RW Racing GP,+0.553 / +0.010,01:46.086,Q1,Moto2,POR,2022,4
373,5,12,F. Salac,Gresini Racing Moto2,+0.553 / +0.000,01:46.086,Q1,Moto2,POR,2022,4
374,6,51,P. Acosta,Red Bull KTM Ajo,+0.627 / +0.074,01:46.160,Q1,Moto2,POR,2022,4
375,7,18,M. Gonzalez,Yamaha VR46 Master Camp Team,+1.067 / +0.440,01:46.600,Q1,Moto2,POR,2022,4
376,8,64,B. Bendsneyder,Pertamina Mandalika SAG Team,+1.179 / +0.112,01:46.712,Q1,Moto2,POR,2022,4
377,9,7,B. Baltus,RW Racing GP,+1.254 / +0.075,01:46.787,Q1,Moto2,POR,2022,4
378,10,5,R. Fenati,Lightech Speed Up,+1.254 / +0.000,01:46.787,Q1,Moto2,POR,2022,4
379,11,2,G. Rodrigo,Pertamina Mandalika SAG Team,+1.680 / +0.426,01:47.213,Q1,Moto2,POR,2022,4
380,12,52,J. Alcoba,Liqui Moly Intact GP,+1.741 / +0.061,01:47.274,Q1,Moto2,POR,2022,4
381,13,24,S. Corsi,MV Agusta Forward Racing,+2.143 / +0.402,01:47.676,Q1,Moto2,POR,2022,4
382,14,61,A. Zaccone,Gresini Racing Moto2,+2.229 / +0.086,01:47.762,Q1,Moto2,POR,2022,4
383,15,4,S. Kelly,American Racing,+2.488 / +0.259,01:48.021,Q1,Moto2,POR,2022,4
384,16,28,N. Antonelli,Mooney VR46 Racing Team,+2.772 / +0.284,01:48.305,Q1,Moto2,POR,2022,4
385,1,40,A. Canet,Flexbox HP40,,01:44.151,Q2,Moto2,POR,2022,4
386,2,6,C. Beaubier,American Racing,+0.328 / +0.328,01:44.479,Q2,Moto2,POR,2022,4
387,3,96,J. Dixon,Autosolar GASGAS Aspar Team,+0.350 / +0.022,01:44.501,Q2,Moto2,POR,2022,4
388,4,14,T. Arbolino,Elf Marc VDS Racing Team,+0.409 / +0.059,01:44.560,Q2,Moto2,POR,2022,4
389,5,37,A. Fernandez,Red Bull KTM Ajo,+0.637 / +0.228,01:44.788,Q2,Moto2,POR,2022,4
390,6,22,S. Lowes,Elf Marc VDS Racing Team,+0.676 / +0.039,01:44.827,Q2,Moto2,POR,2022,4
391,7,79,A. Ogura,IDEMITSU Honda Team Asia,+0.747 / +0.071,01:44.898,Q2,Moto2,POR,2022,4
392,8,35,S. Chantra,IDEMITSU Honda Team Asia,+0.760 / +0.013,01:44.911,Q2,Moto2,POR,2022,4
393,9,16,J. Roberts,Italtrans Racing Team,+0.764 / +0.004,01:44.915,Q2,Moto2,POR,2022,4
394,10,75,A. Arenas,Autosolar GASGAS Aspar Team,+0.848 / +0.084,01:44.999,Q2,Moto2,POR,2022,4
395,11,9,J. Navarro,Flexbox HP40,+0.865 / +0.017,01:45.016,Q2,Moto2,POR,2022,4
396,12,23,M. Schrotter,Liqui Moly Intact GP,+0.867 / +0.002,01:45.018,Q2,Moto2,POR,2022,4
397,13,13,C. Vietti,Mooney VR46 Racing Team,+0.925 / +0.058,01:45.076,Q2,Moto2,POR,2022,4
398,14,42,M. Ramirez,MV Agusta Forward Racing,+1.100 / +0.175,01:45.251,Q2,Moto2,POR,2022,4
399,15,54,F. Aldeguer ,Lightech Speed Up,+1.153 / +0.053,01:45.304,Q2,Moto2,POR,2022,4
400,16,84,Z. Van Den Goorbergh,RW Racing GP,+1.203 / +0.050,01:45.354,Q2,Moto2,POR,2022,4
401,17,19,L. Dalla Porta,Italtrans Racing Team,+2.708 / +1.505,01:46.859,Q2,Moto2,POR,2022,4
402,18,81,K. Kubo,Yamaha VR46 Master Camp Team,,,Q2,Moto2,POR,2022,4
403,1,53,D. Öncü,Red Bull KTM Tech3,,02:07.198,Q1,Moto3,POR,2022,4
404,2,7,D. Foggia,Leopard Racing,+0.515 / +0.515,02:07.713,Q1,Moto3,POR,2022,4
405,3,82,S. Nepa,Angeluss MTA Team,+0.878 / +0.363,02:08.076,Q1,Moto3,POR,2022,4
406,4,70,J. Whatley,VisionTrack Racing Team,+1.168 / +0.290,02:08.366,Q1,Moto3,POR,2022,4
407,5,43,X. Artigas,CFMOTO Racing PruestelGP,+1.279 / +0.111,02:08.477,Q1,Moto3,POR,2022,4
408,6,63,S. Azman,Rivacold Snipers Team,+1.779 / +0.500,02:08.977,Q1,Moto3,POR,2022,4
409,7,38,D. Salvador ,Sterilgarda Husqvarna Max,+2.030 / +0.251,02:09.228,Q1,Moto3,POR,2022,4
410,8,66,J. Kelso,CIP Green Power,+2.304 / +0.274,02:09.502,Q1,Moto3,POR,2022,4
411,9,48,I. Ortola,Angeluss MTA Team,+2.456 / +0.152,02:09.654,Q1,Moto3,POR,2022,4
412,10,27,K. Toba,CIP Green Power,+2.841 / +0.385,02:10.039,Q1,Moto3,POR,2022,4
413,11,23,E. Bartolini,QJMotor Avintia Racing Team,+3.167 / +0.326,02:10.365,Q1,Moto3,POR,2022,4
414,12,18,M. Bertelle,QJMotor Avintia Racing Team,+3.316 / +0.149,02:10.514,Q1,Moto3,POR,2022,4
415,13,87,G. Riu Male,BOE SKX,+4.043 / +0.727,02:11.241,Q1,Moto3,POR,2022,4
416,14,22,A. Carrasco,BOE SKX,+5.283 / +1.240,02:12.481,Q1,Moto3,POR,2022,4
417,15,80,D. Alonso,GASGAS Aspar Team,+6.310 / +1.027,02:13.508,Q1,Moto3,POR,2022,4
418,16,72,T. Furusato,Honda Team Asia,,,Q1,Moto3,POR,2022,4
419,1,53,D. Öncü,Red Bull KTM Tech3,,02:03.955,Q2,Moto3,POR,2022,4
420,2,64,M. Suryo Aji,Honda Team Asia,+0.017 / +0.017,02:03.972,Q2,Moto3,POR,2022,4
421,3,20,L. Fellon,SIC58 Squadra Corse,+0.492 / +0.475,02:04.447,Q2,Moto3,POR,2022,4
422,4,99,C. Tatay,CFMOTO Racing PruestelGP,+0.546 / +0.054,02:04.501,Q2,Moto3,POR,2022,4
423,5,24,T. Suzuki,Leopard Racing,+0.608 / +0.062,02:04.563,Q2,Moto3,POR,2022,4
424,6,11,S. Garcia,Valresa GASGAS Aspar Team,+1.050 / +0.442,02:05.005,Q2,Moto3,POR,2022,4
425,7,54,R. Rossi,SIC58 Squadra Corse,+1.182 / +0.132,02:05.137,Q2,Moto3,POR,2022,4
426,8,19,S. Ogden,VisionTrack Racing Team,+1.247 / +0.065,02:05.202,Q2,Moto3,POR,2022,4
427,9,28,I. Guevara,Valresa GASGAS Aspar Team,+1.356 / +0.109,02:05.311,Q2,Moto3,POR,2022,4
428,10,71,A. Sasaki,Sterilgarda Husqvarna Max,+1.440 / +0.084,02:05.395,Q2,Moto3,POR,2022,4
429,11,16,A. Migno,Rivacold Snipers Team,+1.653 / +0.213,02:05.608,Q2,Moto3,POR,2022,4
430,12,7,D. Foggia,Leopard Racing,+1.817 / +0.164,02:05.772,Q2,Moto3,POR,2022,4
431,13,96,D. Holgado,Red Bull KTM Ajo,+2.012 / +0.195,02:05.967,Q2,Moto3,POR,2022,4
432,14,10,D. Moreira,MT Helmets - MSI,+2.315 / +0.303,02:06.270,Q2,Moto3,POR,2022,4
433,15,5,J. Masia,Red Bull KTM Ajo,+2.577 / +0.262,02:06.532,Q2,Moto3,POR,2022,4
434,16,6,R. Yamanaka,MT Helmets - MSI,+3.065 / +0.488,02:07.020,Q2,Moto3,POR,2022,4
435,17,82,S. Nepa,Angeluss MTA Team,+3.283 / +0.218,02:07.238,Q2,Moto3,POR,2022,4
436,18,70,J. Whatley,VisionTrack Racing Team,+4.671 / +1.388,02:08.626,Q2,Moto3,POR,2022,4
437,1,73,A. Marquez,LCR Honda CASTROL,,01:46.316,Q1,MotoGP,POR,2022,4
438,2,10,L. Marini,Mooney VR46 Racing Team,+0.883 / +0.883,01:47.199,Q1,MotoGP,POR,2022,4
439,3,89,J. Martin,Pramac Racing,+1.620 / +0.737,01:47.936,Q1,MotoGP,POR,2022,4
440,4,12,M. Viñales,Aprilia Racing,+3.016 / +1.396,01:49.332,Q1,MotoGP,POR,2022,4
441,5,49,F. Di Giannantonio,Gresini Racing MotoGP,+3.323 / +0.307,01:49.639,Q1,MotoGP,POR,2022,4
442,6,4,A. Dovizioso,WithU Yamaha RNF MotoGP Team,+3.379 / +0.056,01:49.695,Q1,MotoGP,POR,2022,4
443,7,30,T. Nakagami,LCR Honda IDEMITSU,+3.573 / +0.194,01:49.889,Q1,MotoGP,POR,2022,4
444,8,23,E. Bastianini,Gresini Racing MotoGP,+4.302 / +0.729,01:50.618,Q1,MotoGP,POR,2022,4
445,9,21,F. Morbidelli,Monster Energy Yamaha MotoGP,+4.386 / +0.084,01:50.702,Q1,MotoGP,POR,2022,4
446,10,87,R. Gardner,Tech3 KTM Factory Racing,+4.637 / +0.251,01:50.953,Q1,MotoGP,POR,2022,4
447,11,32,L. Savadori,Aprilia Racing,+4.992 / +0.355,01:51.308,Q1,MotoGP,POR,2022,4
448,12,40,D. Binder,WithU Yamaha RNF MotoGP Team,+5.323 / +0.331,01:51.639,Q1,MotoGP,POR,2022,4
449,13,42,A. Rins,Team SUZUKI ECSTAR,+5.984 / +0.661,01:52.300,Q1,MotoGP,POR,2022,4
450,14,25,R. Fernandez,Tech3 KTM Factory Racing,+7.287 / +1.303,01:53.603,Q1,MotoGP,POR,2022,4
451,15,63,F. Bagnaia,Ducati Lenovo Team,,,Q1,MotoGP,POR,2022,4
452,1,5,J. Zarco,Pramac Racing,,01:42.003,Q2,MotoGP,POR,2022,4
453,2,36,J. Mir,Team SUZUKI ECSTAR,+0.195 / +0.195,01:42.198,Q2,MotoGP,POR,2022,4
454,3,41,A. Espargaro,Aprilia Racing,+0.232 / +0.037,01:42.235,Q2,MotoGP,POR,2022,4
455,4,43,J. Miller,Ducati Lenovo Team,+0.500 / +0.268,01:42.503,Q2,MotoGP,POR,2022,4
456,5,20,F. Quartararo,Monster Energy Yamaha MotoGP,+0.713 / +0.213,01:42.716,Q2,MotoGP,POR,2022,4
457,6,72,M. Bezzecchi,Mooney VR46 Racing Team,+0.713 / +0.000,01:42.716,Q2,MotoGP,POR,2022,4
458,7,73,A. Marquez,LCR Honda CASTROL,+0.900 / +0.187,01:42.903,Q2,MotoGP,POR,2022,4
459,8,10,L. Marini,Mooney VR46 Racing Team,+1.176 / +0.276,01:43.179,Q2,MotoGP,POR,2022,4
460,9,93,M. Marquez,Repsol Honda Team,+1.572 / +0.396,01:43.575,Q2,MotoGP,POR,2022,4
461,10,44,P. Espargaro,Repsol Honda Team,+1.829 / +0.257,01:43.832,Q2,MotoGP,POR,2022,4
462,11,88,M. Oliveira,Red Bull KTM Factory Racing,+2.063 / +0.234,01:44.066,Q2,MotoGP,POR,2022,4
463,12,33,B. Binder,Red Bull KTM Factory Racing,+2.707 / +0.644,01:44.710,Q2,MotoGP,POR,2022,4
464,1,35,S. Chantra,IDEMITSU Honda Team Asia,,01:41.397,Q1,Moto2,SPA,2022,5
